TransactionID,TransactionAmount,TransactionHour,DayOfWeek,UserAge,UserLocation,DeviceType,PaymentMethod,AccountAge,TransactionFrequency,IsInternational,PreviousFraudHistory,IsFraud
TXN018325,301.86,20,4,30,VN,Desktop,Crypto,2661,2,0,0,0
TXN018326,138.89,7,4,32,VN,Mobile,PayPal,91,4,0,0,0
TXN018327,1135.79,21,4,65,US,Mobile,Credit Card,2723,5,0,0,0
TXN018328,225.63,19,6,22,NG,Mobile,Debit Card,1921,2,1,0,0
TXN018329,68.43,16,6,37,RU,Mobile,Credit Card,3508,7,0,0,0
TXN018330,41.05,4,2,20,RU,Mobile,Credit Card,179,11,1,1,1
TXN018331,48.35,20,5,40,NG,Desktop,Debit Card,3451,1,0,0,0
TXN018332,204.53,11,3,62,DE,Mobile,Credit Card,2876,3,0,1,0
TXN018333,136.55,10,5,30,DE,Desktop,PayPal,1628,3,1,0,0
TXN018334,278.14,15,6,28,DE,Desktop,Crypto,1346,6,1,0,0
TXN018335,124.5,13,1,45,US,Mobile,PayPal,2740,3,0,0,0
TXN018336,130.81,7,2,22,US,Desktop,PayPal,2358,1,0,0,0
TXN018337,79.27,20,3,42,NG,Mobile,Debit Card,3604,2,0,0,0
TXN018338,110.47,21,5,49,VN,Mobile,Crypto,1934,6,0,0,0
TXN018339,312.44,20,5,71,RU,Mobile,Debit Card,2454,4,0,0,0
TXN018340,56.24,10,4,25,FR,Tablet,PayPal,1954,3,0,0,0
TXN018341,271.51,19,3,38,US,Mobile,PayPal,1038,1,0,0,0
TXN018342,58.11,14,6,19,RU,Desktop,Credit Card,586,3,0,0,0
TXN018343,38.48,18,3,63,RU,Mobile,Debit Card,3392,1,0,0,0
TXN018344,238.07,9,3,40,VN,Mobile,Debit Card,1623,9,0,0,0
TXN018345,1662.36,20,3,55,FR,Mobile,Credit Card,295,2,1,0,0
TXN018346,180.99,8,1,72,UK,Mobile,Debit Card,1498,4,0,0,0
TXN018347,52.04,7,5,63,BR,Desktop,Debit Card,1919,1,0,0,0
TXN018348,134.25,20,5,40,RU,Mobile,Bank Transfer,1472,4,0,0,0
TXN018349,162.77,10,3,69,FR,Desktop,Crypto,2116,4,0,0,0
TXN018350,150.42,10,4,56,IN,Desktop,Debit Card,3613,4,0,0,0
TXN018351,295.12,8,3,68,FR,Mobile,Debit Card,424,6,0,0,0
TXN018352,20.07,10,0,53,RU,Mobile,Debit Card,75,3,0,0,0
TXN018353,102.54,12,1,36,DE,Tablet,Debit Card,2254,3,0,0,0
TXN018354,27.61,19,0,61,CN,Desktop,Credit Card,2223,2,0,0,0
TXN018355,65.02,20,3,57,BR,Desktop,Credit Card,1524,2,0,0,0
TXN018356,220.07,16,5,19,VN,Tablet,Credit Card,2472,3,0,0,0
TXN018357,35.86,13,0,66,VN,Mobile,Debit Card,2432,2,1,0,0
TXN018358,628.3,20,5,26,UK,Mobile,PayPal,1067,3,0,0,0
TXN018359,34.17,14,1,27,UK,Mobile,Crypto,1875,3,1,0,0
TXN018360,118.71,8,0,38,IN,Mobile,Debit Card,242,2,0,0,0
TXN018361,285.34,15,4,18,CN,Desktop,Debit Card,2752,2,0,0,0
TXN018362,33.42,19,0,43,UK,Desktop,Credit Card,1257,4,1,0,0
TXN018363,91.42,16,2,27,FR,Mobile,Crypto,945,1,0,0,0
TXN018364,44.09,7,3,72,CN,Mobile,Credit Card,1435,2,0,0,0
TXN018365,81.09,20,1,33,UK,Mobile,Debit Card,698,2,0,0,0
TXN018366,67.09,11,6,56,RU,Mobile,Bank Transfer,2899,4,0,0,0
TXN018367,96.1,14,5,72,BR,Tablet,PayPal,2212,7,0,0,0
TXN018368,420.46,1,0,41,NG,Tablet,Crypto,70,7,1,1,1
TXN018369,286.26,8,1,64,FR,Mobile,Debit Card,1664,1,0,0,0
TXN018370,266.33,17,1,65,UK,Tablet,Credit Card,46,3,0,0,0
TXN018371,285.66,10,3,54,DE,Tablet,PayPal,1793,5,0,0,0
TXN018372,593.78,21,5,54,FR,Mobile,PayPal,921,7,0,0,0
TXN018373,201.55,13,5,67,IN,Desktop,PayPal,3363,4,0,0,0
TXN018374,94.55,13,2,42,US,Desktop,Bank Transfer,3266,5,0,0,0
TXN018375,347.58,10,0,74,US,Mobile,Debit Card,1647,5,1,0,0
TXN018376,52.44,9,6,23,FR,Mobile,Credit Card,1438,3,0,0,0
TXN018377,97.32,16,0,36,US,Desktop,Debit Card,2323,1,0,0,0
TXN018378,84.05,14,2,30,UK,Tablet,Credit Card,909,2,0,0,0
TXN018379,33.1,19,2,47,RU,Desktop,PayPal,1744,3,0,0,0
TXN018380,67.67,9,2,50,VN,Mobile,Debit Card,1667,3,0,0,0
TXN018381,129.14,13,5,53,RU,Tablet,Credit Card,1896,5,0,0,0
TXN018382,322.44,21,5,39,RU,Desktop,Debit Card,639,4,0,0,0
TXN018383,18.38,9,1,34,NG,Mobile,Debit Card,322,1,0,0,0
TXN018384,224.47,11,4,36,IN,Mobile,Credit Card,2513,2,0,0,0
TXN018385,295.94,14,1,46,US,Mobile,Credit Card,961,1,0,0,0
TXN018386,496.41,12,3,44,BR,Tablet,Credit Card,1400,2,0,0,0
TXN018387,83.04,12,3,39,BR,Tablet,Crypto,3307,5,0,0,0
TXN018388,164.46,0,2,31,US,Desktop,Crypto,16,10,1,0,1
TXN018389,124.43,12,3,41,IN,Desktop,Credit Card,1534,2,0,0,0
TXN018390,65.78,8,3,59,RU,Mobile,PayPal,1510,4,0,0,0
TXN018391,144.41,19,1,47,IN,Desktop,Debit Card,3643,1,0,0,0
TXN018392,167.6,15,2,37,FR,Mobile,PayPal,261,1,0,0,0
TXN018393,239.07,15,4,60,FR,Desktop,Credit Card,717,3,0,0,0
TXN018394,83.9,18,0,67,BR,Mobile,PayPal,3178,1,0,0,0
TXN018395,99.61,12,4,18,UK,Desktop,Debit Card,1269,4,0,0,0
TXN018396,114.3,15,0,47,IN,Mobile,PayPal,2952,2,0,0,0
TXN018397,407.99,13,5,61,UK,Desktop,PayPal,2985,2,0,0,0
TXN018398,177.17,16,2,52,US,Desktop,PayPal,1510,5,1,0,0
TXN018399,152.35,9,0,19,IN,Mobile,Debit Card,1029,3,0,0,0
TXN018400,158.44,9,6,65,US,Tablet,Credit Card,3488,1,0,0,0
TXN018401,151.12,18,2,55,BR,Mobile,Credit Card,3016,4,0,0,0
TXN018402,88.39,12,4,43,VN,Mobile,PayPal,760,1,0,0,0
TXN018403,368.81,21,3,74,VN,Mobile,Debit Card,315,5,1,0,0
TXN018404,149.32,17,2,63,VN,Mobile,Credit Card,706,2,0,0,0
TXN018405,78.77,21,0,74,RU,Mobile,PayPal,3341,2,1,0,0
TXN018406,14.53,14,1,34,BR,Desktop,Debit Card,705,5,1,0,0
TXN018407,314.49,13,3,42,CN,Mobile,Debit Card,2414,5,1,0,0
TXN018408,30.7,8,5,61,FR,Desktop,Debit Card,1188,5,0,0,0
TXN018409,51.02,8,3,55,FR,Tablet,Credit Card,3096,1,0,0,0
TXN018410,56.57,17,2,24,US,Desktop,Debit Card,797,3,0,0,0
TXN018411,72.3,13,4,70,NG,Mobile,PayPal,1717,5,0,0,0
TXN018412,109.87,21,1,51,US,Mobile,Credit Card,1362,4,1,0,0
TXN018413,118.92,19,2,48,US,Mobile,Debit Card,2329,5,0,0,0
TXN018414,50.33,10,0,21,VN,Mobile,Debit Card,494,2,0,0,0
TXN018415,172.24,14,6,64,RU,Mobile,Debit Card,1964,2,0,0,0
TXN018416,323.53,12,6,47,FR,Tablet,Credit Card,1327,1,0,0,0
TXN018417,72.64,17,1,25,BR,Mobile,Credit Card,3133,4,0,0,0
TXN018418,316.82,11,1,43,IN,Mobile,Bank Transfer,1695,3,0,0,0
TXN018419,269.34,11,0,64,FR,Desktop,Debit Card,1904,3,0,0,0
TXN018420,122.45,8,2,58,VN,Mobile,Debit Card,3300,2,1,0,0
TXN018421,90.25,17,5,22,CN,Tablet,PayPal,210,3,0,0,0
TXN018422,132.82,16,1,46,UK,Desktop,PayPal,3283,6,0,0,0
TXN018423,37.1,15,4,32,UK,Tablet,PayPal,961,4,0,0,0
TXN018424,25.01,8,3,21,BR,Mobile,Credit Card,1771,1,0,0,0
TXN018425,62.56,15,1,67,UK,Tablet,Credit Card,701,3,0,0,0
TXN018426,907.73,15,4,54,UK,Mobile,Debit Card,1031,1,0,0,0
TXN018427,132.94,7,4,40,NG,Mobile,Debit Card,3088,2,0,0,0
TXN018428,33.28,21,6,22,IN,Mobile,Credit Card,2635,2,0,0,0
TXN018429,83.95,20,2,25,IN,Mobile,Credit Card,1036,2,0,0,0
TXN018430,242.29,9,2,28,FR,Mobile,Bank Transfer,262,1,1,0,0
TXN018431,110.77,19,3,69,US,Desktop,PayPal,2592,2,0,0,0
TXN018432,193.56,8,1,37,NG,Mobile,Bank Transfer,2313,3,0,0,0
TXN018433,97.16,9,2,32,BR,Desktop,PayPal,3290,3,1,0,0
TXN018434,198.23,18,0,65,US,Desktop,Debit Card,2740,2,0,0,0
TXN018435,131.22,9,0,72,US,Desktop,Debit Card,1180,2,1,0,0
TXN018436,37.45,10,1,53,UK,Mobile,PayPal,907,2,0,0,0
TXN018437,895.02,19,5,63,FR,Mobile,Crypto,2852,1,0,0,0
TXN018438,149.73,17,0,52,UK,Tablet,Debit Card,3125,2,0,0,0
TXN018439,90.82,15,6,60,DE,Desktop,Debit Card,3043,3,1,0,0
TXN018440,94.4,13,5,66,DE,Tablet,Credit Card,1141,5,0,0,0
TXN018441,32.97,12,1,56,FR,Mobile,PayPal,478,3,0,0,0
TXN018442,124.31,8,5,26,CN,Mobile,PayPal,2239,4,0,0,0
TXN018443,197.14,19,6,19,CN,Mobile,PayPal,2679,3,0,0,0
TXN018444,304.25,15,6,43,NG,Mobile,Credit Card,463,2,0,0,0
TXN018445,361.29,7,5,57,FR,Tablet,Debit Card,1346,2,0,0,0
TXN018446,101.28,16,3,61,RU,Mobile,Credit Card,1956,5,0,1,0
TXN018447,147.52,12,1,19,UK,Mobile,PayPal,1969,2,0,0,0
TXN018448,93.83,21,2,54,RU,Desktop,Credit Card,1501,3,0,0,0
TXN018449,23.57,7,5,38,IN,Mobile,Credit Card,1354,3,0,0,0
TXN018450,160.15,20,0,65,DE,Desktop,Credit Card,3237,2,0,0,0
TXN018451,87.23,19,6,35,UK,Desktop,Crypto,3495,3,0,0,0
TXN018452,69.77,16,4,58,RU,Desktop,Credit Card,3352,1,0,0,0
TXN018453,183.67,9,4,68,RU,Mobile,Credit Card,2132,3,1,0,0
TXN018454,259.09,7,0,72,US,Desktop,Debit Card,455,7,0,0,0
TXN018455,230.28,17,1,62,US,Mobile,Debit Card,3461,3,0,0,0
TXN018456,582.16,12,0,44,VN,Desktop,Bank Transfer,2810,2,1,0,0
TXN018457,62.63,17,3,73,BR,Mobile,Debit Card,539,6,0,0,0
TXN018458,13.68,7,3,60,VN,Mobile,Debit Card,1538,2,0,0,0
TXN018459,15.73,17,1,57,NG,Desktop,PayPal,3552,2,0,0,0
TXN018460,58.14,14,2,54,UK,Tablet,Debit Card,1922,1,0,0,0
TXN018461,115.16,10,3,35,UK,Mobile,PayPal,2418,1,1,0,0
TXN018462,240.96,15,6,53,RU,Mobile,PayPal,930,3,0,0,0
TXN018463,17.47,16,6,61,CN,Mobile,Debit Card,174,2,0,0,0
TXN018464,72.1,9,3,42,VN,Tablet,Debit Card,361,4,0,0,0
TXN018465,111.36,11,6,25,US,Desktop,PayPal,1529,2,0,0,0
TXN018466,1181.07,23,4,40,VN,Desktop,PayPal,58,10,0,0,1
TXN018467,264.83,12,0,66,VN,Mobile,Debit Card,1906,4,0,0,0
TXN018468,62.56,14,6,31,BR,Mobile,Crypto,2846,1,1,0,0
TXN018469,60.91,15,4,23,UK,Tablet,Credit Card,734,2,0,0,0
TXN018470,145.9,14,1,46,CN,Mobile,Debit Card,169,3,0,0,0
TXN018471,81.08,14,1,67,RU,Mobile,Debit Card,405,3,1,0,0
TXN018472,126.02,13,2,29,BR,Mobile,PayPal,51,2,1,0,0
TXN018473,274.64,13,2,31,NG,Mobile,Credit Card,2956,1,1,0,0
TXN018474,117.88,11,6,61,US,Mobile,Credit Card,253,1,0,0,0
TXN018475,192.0,14,6,49,NG,Mobile,Debit Card,1967,3,0,0,0
TXN018476,24.78,11,0,30,UK,Desktop,Credit Card,1595,2,0,0,0
TXN018477,143.3,18,5,65,DE,Mobile,Debit Card,1676,4,1,0,0
TXN018478,54.47,21,2,73,CN,Desktop,Debit Card,3258,2,0,0,0
TXN018479,20.48,15,6,42,IN,Desktop,PayPal,2061,2,0,0,0
TXN018480,175.48,8,6,43,IN,Mobile,PayPal,1133,2,1,0,0
TXN018481,410.13,21,5,31,RU,Mobile,PayPal,3078,5,0,0,0
TXN018482,20.88,17,0,42,IN,Desktop,Credit Card,1137,1,0,0,0
TXN018483,59.22,14,0,40,CN,Desktop,Credit Card,3534,4,0,0,0
TXN018484,26.06,12,3,33,BR,Desktop,Debit Card,2962,1,0,0,0
TXN018485,71.0,11,2,73,RU,Mobile,PayPal,2579,4,0,0,0
TXN018486,138.79,9,6,50,VN,Mobile,Credit Card,2498,5,1,0,0
TXN018487,85.35,12,6,62,DE,Mobile,PayPal,404,4,0,0,0
TXN018488,208.42,8,6,55,CN,Mobile,Debit Card,1715,4,0,0,0
TXN018489,1053.74,1,3,34,VN,Desktop,Crypto,179,15,1,1,1
TXN018490,90.97,10,5,21,US,Desktop,Credit Card,1133,1,0,0,0
TXN018491,994.74,4,0,35,NG,Mobile,Credit Card,74,13,0,1,1
TXN018492,59.65,8,5,21,NG,Mobile,Debit Card,1734,4,1,0,0
TXN018493,258.83,15,4,67,BR,Desktop,Credit Card,717,2,0,0,0
TXN018494,51.01,10,5,48,UK,Tablet,Debit Card,388,1,0,0,0
TXN018495,51.73,18,0,64,FR,Mobile,Crypto,1283,4,0,0,0
TXN018496,230.85,14,5,52,DE,Mobile,PayPal,150,3,0,0,0
TXN018497,193.97,13,1,57,BR,Mobile,Debit Card,1947,2,0,0,0
TXN018498,608.82,9,3,24,CN,Mobile,Credit Card,3555,3,1,0,0
TXN018499,47.87,11,2,62,US,Mobile,PayPal,566,1,0,0,0
TXN018500,55.0,13,5,34,DE,Mobile,Crypto,2678,1,0,0,0
TXN018501,480.44,8,5,65,RU,Mobile,PayPal,3355,4,0,0,0
TXN018502,271.73,20,2,53,NG,Desktop,Debit Card,1394,2,1,0,0
TXN018503,319.27,12,4,53,VN,Mobile,Debit Card,2057,2,0,0,0
TXN018504,385.85,11,5,43,DE,Desktop,Debit Card,2784,4,0,0,0
TXN018505,604.3,19,1,70,NG,Mobile,PayPal,1606,4,0,0,0
TXN018506,126.81,12,6,73,UK,Tablet,PayPal,2369,3,0,0,0
TXN018507,125.16,14,6,30,VN,Tablet,Debit Card,492,2,0,0,0
TXN018508,149.44,12,4,40,DE,Tablet,PayPal,2517,3,0,1,0
TXN018509,45.41,20,3,34,RU,Mobile,Credit Card,3239,4,0,0,0
TXN018510,88.07,16,6,64,BR,Desktop,Bank Transfer,3208,3,0,0,0
TXN018511,27.74,16,3,71,VN,Desktop,Debit Card,3339,3,0,0,0
TXN018512,350.85,13,3,19,CN,Mobile,Credit Card,3132,3,0,0,0
TXN018513,238.21,7,4,73,BR,Mobile,Debit Card,1962,1,0,0,0
TXN018514,86.21,8,6,36,VN,Desktop,Credit Card,1664,3,1,0,0
TXN018515,763.1,19,3,38,FR,Mobile,Credit Card,2925,1,0,0,0
TXN018516,67.35,12,1,22,RU,Tablet,PayPal,1489,6,0,0,0
TXN018517,101.26,13,0,72,VN,Mobile,Bank Transfer,2151,2,0,0,0
TXN018518,304.44,10,3,18,DE,Desktop,Credit Card,1242,3,0,0,0
TXN018519,94.76,16,0,32,DE,Mobile,Bank Transfer,2916,3,0,0,0
TXN018520,69.02,19,6,61,UK,Mobile,PayPal,945,4,0,0,0
TXN018521,137.34,21,0,60,FR,Desktop,Debit Card,695,1,0,0,0
TXN018522,163.4,16,3,41,NG,Desktop,PayPal,1663,3,0,0,0
TXN018523,416.19,10,6,23,UK,Desktop,Credit Card,257,1,1,0,0
TXN018524,369.34,16,1,21,UK,Tablet,Credit Card,1836,3,1,0,0
TXN018525,358.44,16,0,49,FR,Mobile,Bank Transfer,1144,4,0,0,0
TXN018526,34.67,12,1,57,US,Desktop,PayPal,3323,4,0,0,0
TXN018527,431.45,14,3,66,BR,Mobile,Bank Transfer,1805,4,0,0,0
TXN018528,69.41,9,4,23,UK,Mobile,Crypto,2368,6,0,0,0
TXN018529,228.12,18,2,28,BR,Desktop,PayPal,783,4,0,0,0
TXN018530,446.32,21,0,50,VN,Mobile,PayPal,2680,8,1,0,0
TXN018531,189.83,12,5,40,US,Mobile,PayPal,2827,3,0,0,0
TXN018532,184.38,15,1,55,FR,Mobile,Debit Card,1824,3,0,0,0
TXN018533,558.03,15,3,51,BR,Tablet,Credit Card,3302,4,0,0,0
TXN018534,142.72,18,1,34,UK,Tablet,Bank Transfer,1672,4,0,0,0
TXN018535,354.58,12,2,37,DE,Mobile,Crypto,1619,2,1,0,0
TXN018536,22.11,9,3,18,FR,Desktop,Credit Card,2248,4,0,0,0
TXN018537,295.19,15,1,22,RU,Mobile,PayPal,3161,3,0,0,0
TXN018538,106.31,13,4,43,UK,Tablet,Debit Card,2928,3,0,0,0
TXN018539,47.64,18,1,22,NG,Mobile,PayPal,1343,5,0,0,0
TXN018540,98.93,20,6,62,RU,Mobile,Debit Card,109,4,0,0,0
TXN018541,125.13,14,4,57,NG,Tablet,Bank Transfer,2303,4,1,0,0
TXN018542,292.41,12,0,53,UK,Desktop,Credit Card,2586,1,0,0,0
TXN018543,105.73,17,5,35,RU,Desktop,Credit Card,1644,4,1,0,0
TXN018544,197.8,10,1,48,US,Mobile,Debit Card,1105,1,0,0,0
TXN018545,131.36,9,0,25,BR,Desktop,Credit Card,1118,4,1,0,0
TXN018546,238.24,15,5,57,VN,Mobile,Bank Transfer,2525,2,0,0,0
TXN018547,126.74,17,6,52,VN,Mobile,Debit Card,1688,2,0,0,0
TXN018548,537.69,17,6,68,RU,Desktop,Credit Card,3045,2,1,0,0
TXN018549,3329.72,1,2,21,US,Tablet,Crypto,114,6,0,0,1
TXN018550,190.2,14,6,57,IN,Desktop,Debit Card,2368,3,0,1,0
TXN018551,242.79,10,4,18,NG,Mobile,Credit Card,208,3,0,0,0
TXN018552,180.36,8,5,63,RU,Desktop,Credit Card,2350,1,0,0,0
TXN018553,179.86,7,3,21,US,Mobile,Crypto,1588,2,0,0,0
TXN018554,81.85,10,5,42,BR,Mobile,PayPal,2495,4,0,0,0
TXN018555,770.25,23,0,34,RU,Mobile,Credit Card,11,12,0,1,1
TXN018556,102.62,20,6,27,CN,Mobile,Debit Card,1333,2,0,0,0
TXN018557,22.42,14,0,27,RU,Desktop,Debit Card,1067,3,1,0,0
TXN018558,57.71,11,4,47,UK,Desktop,PayPal,1448,3,0,0,0
TXN018559,523.36,19,4,28,NG,Mobile,Debit Card,2295,2,0,0,0
TXN018560,172.42,20,2,51,CN,Mobile,Debit Card,2145,6,0,1,0
TXN018561,72.3,11,5,65,FR,Mobile,Credit Card,3123,4,0,0,0
TXN018562,509.41,8,2,70,NG,Mobile,PayPal,2149,4,0,0,0
TXN018563,144.31,15,0,31,CN,Mobile,PayPal,3120,2,0,0,0
TXN018564,38.96,8,4,39,IN,Desktop,Debit Card,2726,2,0,0,0
TXN018565,92.82,18,2,18,RU,Desktop,Debit Card,681,5,0,0,0
TXN018566,41.45,11,5,29,BR,Mobile,Bank Transfer,110,1,0,0,0
TXN018567,341.89,20,2,55,BR,Desktop,Credit Card,1690,6,0,0,0
TXN018568,420.76,12,6,30,IN,Mobile,Crypto,2606,1,0,0,0
TXN018569,152.33,11,6,68,DE,Mobile,Bank Transfer,2978,1,0,0,0
TXN018570,117.53,11,0,44,DE,Desktop,Bank Transfer,3587,1,0,0,0
TXN018571,772.22,0,4,44,US,Tablet,Credit Card,97,9,1,0,1
TXN018572,69.21,21,4,18,NG,Mobile,Debit Card,1661,1,0,0,0
TXN018573,43.11,8,5,54,IN,Mobile,Debit Card,1902,5,0,0,0
TXN018574,177.21,18,2,45,FR,Mobile,Credit Card,2218,2,0,0,0
TXN018575,284.42,12,1,72,VN,Desktop,PayPal,3068,4,0,0,0
TXN018576,109.07,12,1,28,NG,Desktop,PayPal,2201,1,0,0,0
TXN018577,37.31,20,6,45,VN,Mobile,Bank Transfer,816,7,1,0,0
TXN018578,107.52,17,5,25,DE,Desktop,PayPal,479,1,0,0,0
TXN018579,43.65,15,5,67,US,Desktop,PayPal,3296,4,0,0,0
TXN018580,112.81,8,5,39,CN,Mobile,Debit Card,3109,3,0,0,0
TXN018581,44.86,7,2,60,VN,Mobile,PayPal,2008,6,1,0,0
TXN018582,156.79,16,4,36,BR,Mobile,Bank Transfer,3075,2,0,0,0
TXN018583,136.39,16,4,19,FR,Mobile,PayPal,1359,2,0,0,0
TXN018584,70.59,18,2,68,BR,Desktop,Bank Transfer,2906,2,0,0,0
TXN018585,27.83,8,3,54,FR,Mobile,Debit Card,1893,6,0,0,0
TXN018586,48.39,8,3,32,RU,Mobile,Bank Transfer,371,1,0,0,0
TXN018587,26.84,13,2,30,FR,Mobile,Credit Card,1333,1,0,0,0
TXN018588,125.28,14,1,22,UK,Mobile,Debit Card,88,4,0,0,0
TXN018589,166.99,7,3,43,DE,Tablet,Debit Card,2332,6,1,0,0
TXN018590,96.74,21,2,50,US,Mobile,Debit Card,222,1,0,0,0
TXN018591,570.22,17,4,71,FR,Desktop,Debit Card,3308,8,0,0,0
TXN018592,150.73,9,5,63,DE,Desktop,Debit Card,1775,4,0,0,0
TXN018593,202.59,7,4,22,DE,Desktop,Debit Card,570,4,0,0,0
TXN018594,237.62,12,2,22,DE,Tablet,Credit Card,3335,2,0,0,0
TXN018595,91.97,17,6,66,IN,Mobile,Crypto,3302,4,0,0,0
TXN018596,62.23,9,5,74,UK,Tablet,Debit Card,2327,5,0,0,0
TXN018597,47.96,18,4,35,UK,Tablet,Crypto,3525,3,0,0,0
TXN018598,28.15,9,6,45,IN,Mobile,Debit Card,1678,5,0,0,0
TXN018599,1041.33,20,0,46,US,Desktop,Debit Card,596,4,0,0,0
TXN018600,140.07,10,6,28,DE,Tablet,Credit Card,3175,1,0,0,0
TXN018601,239.78,19,1,35,NG,Mobile,Credit Card,1885,4,0,0,0
TXN018602,443.68,0,3,38,RU,Mobile,Debit Card,12,13,1,1,1
TXN018603,219.99,12,2,25,US,Tablet,Credit Card,849,3,1,0,0
TXN018604,265.0,10,5,51,VN,Tablet,Crypto,1913,5,0,0,0
TXN018605,232.26,13,6,50,CN,Desktop,Debit Card,85,5,0,0,0
TXN018606,542.63,19,5,54,VN,Mobile,Debit Card,2925,3,1,0,0
TXN018607,385.83,16,0,26,VN,Mobile,PayPal,1850,3,0,0,0
TXN018608,665.44,20,2,64,US,Tablet,Credit Card,714,3,0,0,0
TXN018609,59.18,14,4,34,IN,Desktop,PayPal,626,2,0,0,0
TXN018610,276.24,13,4,20,CN,Mobile,Credit Card,2137,2,0,0,0
TXN018611,100.8,7,3,37,IN,Desktop,PayPal,3026,2,0,0,0
TXN018612,811.81,8,1,54,UK,Tablet,Debit Card,354,6,1,0,0
TXN018613,132.35,19,2,18,DE,Mobile,Bank Transfer,733,1,1,0,0
TXN018614,189.04,15,4,65,DE,Tablet,Credit Card,2773,5,0,0,0
TXN018615,40.22,14,1,38,CN,Desktop,PayPal,3224,5,0,0,0
TXN018616,199.58,10,1,27,FR,Desktop,Bank Transfer,3263,3,0,0,0
TXN018617,178.53,18,4,19,RU,Tablet,Debit Card,2984,5,1,0,0
TXN018618,131.94,16,3,39,UK,Mobile,PayPal,3381,3,1,0,0
TXN018619,21.21,21,3,65,DE,Mobile,Debit Card,3482,1,0,0,0
TXN018620,119.73,21,6,56,NG,Desktop,Credit Card,3055,2,0,0,0
TXN018621,97.13,21,1,49,BR,Mobile,Debit Card,2118,4,1,0,0
TXN018622,20.89,13,1,28,VN,Mobile,Bank Transfer,1983,4,0,0,0
TXN018623,91.45,21,3,74,IN,Mobile,PayPal,651,2,0,0,0
TXN018624,1004.83,19,1,45,US,Mobile,Credit Card,3599,1,0,0,0
TXN018625,83.96,21,1,24,BR,Mobile,Credit Card,739,3,0,0,0
TXN018626,34.46,18,2,62,VN,Mobile,Debit Card,1530,1,0,0,0
TXN018627,198.46,13,6,50,US,Mobile,Crypto,2396,2,0,0,0
TXN018628,194.52,13,5,45,VN,Desktop,PayPal,3306,5,0,0,0
TXN018629,221.59,21,0,64,US,Desktop,Crypto,1396,4,0,0,0
TXN018630,57.51,19,6,52,BR,Mobile,Credit Card,122,3,0,0,0
TXN018631,1269.56,16,2,71,IN,Tablet,Credit Card,3046,4,0,1,0
TXN018632,36.16,17,6,74,FR,Desktop,Credit Card,1035,1,1,0,0
TXN018633,132.41,19,2,45,NG,Desktop,PayPal,2069,5,0,0,0
TXN018634,69.4,11,2,73,UK,Mobile,Credit Card,3421,3,1,0,0
TXN018635,52.43,19,0,68,RU,Mobile,PayPal,1685,4,0,0,0
TXN018636,98.04,13,3,37,UK,Mobile,PayPal,2612,3,0,0,0
TXN018637,261.7,19,3,29,VN,Mobile,Credit Card,3280,4,0,0,0
TXN018638,80.49,15,5,41,UK,Tablet,Bank Transfer,2071,6,0,0,0
TXN018639,320.38,12,2,63,VN,Mobile,Crypto,2732,2,0,0,0
TXN018640,111.5,10,0,51,DE,Mobile,Bank Transfer,943,1,0,0,0
TXN018641,56.99,0,0,41,VN,Desktop,Bank Transfer,72,16,0,0,1
TXN018642,64.62,7,4,66,US,Mobile,Credit Card,3192,4,0,1,0
TXN018643,66.03,9,6,26,FR,Mobile,PayPal,845,1,0,0,0
TXN018644,653.75,19,2,61,UK,Mobile,Credit Card,1595,5,0,0,0
TXN018645,142.66,18,6,52,IN,Mobile,PayPal,1607,4,0,0,0
TXN018646,103.91,14,3,34,IN,Desktop,Bank Transfer,537,8,0,0,0
TXN018647,45.75,11,3,74,DE,Mobile,Debit Card,3508,2,0,0,0
TXN018648,98.4,15,5,46,UK,Mobile,PayPal,585,3,0,0,0
TXN018649,281.52,10,3,45,CN,Mobile,Debit Card,2270,5,0,0,0
TXN018650,847.3,2,6,41,UK,Mobile,PayPal,128,12,1,0,1
TXN018651,93.85,10,5,54,FR,Mobile,PayPal,1310,3,0,0,0
TXN018652,156.99,15,0,48,FR,Desktop,Debit Card,2128,2,1,0,0
TXN018653,780.12,22,4,23,FR,Desktop,Debit Card,139,10,1,0,1
TXN018654,201.82,8,6,25,IN,Desktop,PayPal,1899,5,0,0,0
TXN018655,232.38,20,3,53,US,Mobile,Credit Card,756,4,1,0,0
TXN018656,41.68,17,2,38,RU,Desktop,Credit Card,2372,3,0,0,0
TXN018657,143.89,19,4,40,US,Mobile,PayPal,499,2,0,0,0
TXN018658,32.41,13,5,36,UK,Desktop,Credit Card,3214,3,0,0,0
TXN018659,145.08,18,3,47,CN,Mobile,Debit Card,2669,1,0,0,0
TXN018660,79.91,11,4,29,CN,Mobile,Bank Transfer,258,1,0,0,0
TXN018661,186.78,16,2,55,NG,Tablet,Bank Transfer,2726,3,0,0,0
TXN018662,87.61,15,3,69,BR,Tablet,Bank Transfer,2206,4,0,0,0
TXN018663,133.35,11,5,43,UK,Desktop,Debit Card,124,2,0,0,0
TXN018664,100.08,21,6,47,UK,Mobile,Credit Card,401,4,1,0,0
TXN018665,523.51,20,4,70,RU,Tablet,PayPal,3464,3,0,0,0
TXN018666,393.93,21,0,39,CN,Tablet,PayPal,2977,2,0,0,0
TXN018667,52.48,20,1,44,CN,Mobile,Credit Card,357,3,1,0,0
